TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 12:30:00.693862;2850000000.0; ;-2.70085e-07
2026-08-05 12:30:01.532003;2851000000.0; ;-2.47734e-07
2026-08-05 12:30:02.382563;2852000000.0; ;-2.32832e-07
2026-08-05 12:30:03.202536;2853000000.0; ;-2.3842e-07
2026-08-05 12:30:04.054890;2854000000.0; ;-2.42146e-07
2026-08-05 12:30:04.894070;2855000000.0; ;-2.27244e-07
2026-08-05 12:30:05.735262;2856000000.0; ;-2.21656e-07
2026-08-05 12:30:06.587697;2857000000.0; ;-2.90574e-07
2026-08-05 12:30:07.427633;2858000000.0; ;-3.63218e-07
2026-08-05 12:30:08.271539;2859000000.0; ;-3.61355e-07
2026-08-05 12:30:09.115320;2860000000.0; ;-4.2096e-07
2026-08-05 12:30:09.951500;2861000000.0; ;-5.15956e-07
2026-08-05 12:30:10.790729;2862000000.0; ;-4.93605e-07
2026-08-05 12:30:11.616267;2863000000.0; ;-6.01638e-07
2026-08-05 12:30:12.455692;2864000000.0; ;-5.62522e-07
2026-08-05 12:30:13.288461;2865000000.0; ;-6.50067e-07
2026-08-05 12:30:14.122049;2866000000.0; ;-5.886e-07
2026-08-05 12:30:14.983710;2867000000.0; ;-4.93605e-07
2026-08-05 12:30:15.819491;2868000000.0; ;-5.886e-07
2026-08-05 12:30:16.654369;2869000000.0; ;-5.69973e-07
2026-08-05 12:30:17.502183;2870000000.0; ;-5.92325e-07
2026-08-05 12:30:18.331579;2871000000.0; ;-6.18402e-07
2026-08-05 12:30:19.172032;2872000000.0; ;-5.92325e-07
2026-08-05 12:30:20.038945;2873000000.0; ;-6.79869e-07
2026-08-05 12:30:20.868253;2874000000.0; ;-6.8732e-07
2026-08-05 12:30:21.699615;2875000000.0; ;-7.69276e-07
2026-08-05 12:30:22.535343;2876000000.0; ;-7.46924e-07
2026-08-05 12:30:23.405373;2877000000.0; ;-7.45062e-07
2026-08-05 12:30:24.225888;2878000000.0; ;-6.03501e-07
2026-08-05 12:30:25.082055;2879000000.0; ;-5.53209e-07
2026-08-05 12:30:25.915148;2880000000.0; ;-5.55072e-07
2026-08-05 12:30:26.743336;2881000000.0; ;-2.99888e-07
2026-08-05 12:30:27.574822;2882000000.0; ;-3.85569e-07
2026-08-05 12:30:28.418918;2883000000.0; ;-2.77536e-07
2026-08-05 12:30:29.278258;2884000000.0; ;-3.96745e-07
2026-08-05 12:30:30.111971;2885000000.0; ;-3.18514e-07
2026-08-05 12:30:30.952421;2886000000.0; ;-2.81261e-07
2026-08-05 12:30:31.792870;2887000000.0; ;-3.44591e-07
