TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 11:35:04.591333;3134000000.0; ;-1.41562e-07
2026-08-05 11:35:05.430240;3136000000.0; ;-5.58796e-08
2026-08-05 11:35:06.287454;3138000000.0; ;-1.30386e-08
2026-08-05 11:35:07.126942;3140000000.0; ;-7.63689e-08
2026-08-05 11:35:07.946693;3142000000.0; ;-1.13622e-07
2026-08-05 11:35:08.782638;3144000000.0; ;-1.91853e-07
2026-08-05 11:35:09.632326;3146000000.0; ;-1.45287e-07
2026-08-05 11:35:10.475882;3148000000.0; ;-1.34111e-07
2026-08-05 11:35:11.327069;3150000000.0; ;-8.75448e-08
2026-08-05 11:35:12.168266;3152000000.0; ;-1.41562e-07
2026-08-05 11:35:13.009774;3154000000.0; ;-4.8429e-08
2026-08-05 11:35:13.839142;3156000000.0; ;-7.82316e-08
2026-08-05 11:35:14.661391;3158000000.0; ;-3.72532e-09
2026-08-05 11:35:15.514606;3160000000.0; ;-3.72532e-09
2026-08-05 11:35:16.364078;3162000000.0; ;-4.47037e-08
2026-08-05 11:35:17.211255;3164000000.0; ;9.87206e-08
2026-08-05 11:35:18.054651;3166000000.0; ;6.33304e-08
2026-08-05 11:35:18.891079;3168000000.0; ;-4.09784e-08
2026-08-05 11:35:19.738032;3170000000.0; ;5.77422e-08
2026-08-05 11:35:20.575173;3172000000.0; ;-7.0781e-08
2026-08-05 11:35:21.429133;3174000000.0; ;-1.71364e-07
2026-08-05 11:35:22.266812;3176000000.0; ;-8.00942e-08
2026-08-05 11:35:23.114629;3178000000.0; ;-1.41562e-07
2026-08-05 11:35:23.958667;3180000000.0; ;-6.89183e-08
2026-08-05 11:35:24.813091;3182000000.0; ;-8.38195e-08
2026-08-05 11:35:25.657456;3184000000.0; ;-8.56821e-08
2026-08-05 11:35:26.492587;3186000000.0; ;2.79398e-08
2026-08-05 11:35:27.347153;3188000000.0; ;-1.28523e-07
2026-08-05 11:35:28.180257;3190000000.0; ;-5.02916e-08
2026-08-05 11:35:29.013461;3192000000.0; ;9.31328e-09
2026-08-05 11:35:29.831136;3194000000.0; ;2.23519e-08
2026-08-05 11:35:30.667462;3196000000.0; ;-2.79398e-08
2026-08-05 11:35:31.506493;3198000000.0; ;5.96051e-08
2026-08-05 11:35:32.342191;3200000000.0; ;2.98025e-08
2026-08-05 11:35:33.183747;3202000000.0; ;-1.86266e-09
2026-08-05 11:35:34.018401;3204000000.0; ;1.11759e-07
2026-08-05 11:35:34.862392;3206000000.0; ;7.82316e-08
2026-08-05 11:35:35.692973;3208000000.0; ;9.31327e-08
2026-08-05 11:35:36.537546;3210000000.0; ;1.13622e-07
2026-08-05 11:35:37.379272;3212000000.0; ;1.7509e-07
2026-08-05 11:35:38.205481;3214000000.0; ;1.41562e-07
2026-08-05 11:35:39.048412;3216000000.0; ;8.94074e-08
2026-08-05 11:35:39.872273;3218000000.0; ;7.45063e-08
2026-08-05 11:35:40.706071;3220000000.0; ;-3.72532e-09
2026-08-05 11:35:41.554591;3222000000.0; ;5.58796e-08
2026-08-05 11:35:42.392436;3224000000.0; ;-1.11759e-08
2026-08-05 11:35:43.227803;3226000000.0; ;6.14677e-08
2026-08-05 11:35:44.080809;3228000000.0; ;-2.98025e-08
2026-08-05 11:35:44.908216;3230000000.0; ;3.16652e-08
2026-08-05 11:35:45.771782;3232000000.0; ;1.49013e-08
2026-08-05 11:35:46.600183;3234000000.0; ;-1.00583e-07
2026-08-05 11:35:47.448051;3236000000.0; ;-1.86266e-09
2026-08-05 11:35:48.280050;3238000000.0; ;-1.35974e-07
2026-08-05 11:35:49.120946;3240000000.0; ;-6.14677e-08
2026-08-05 11:35:49.971387;3242000000.0; ;-1.86265e-07
2026-08-05 11:35:50.790476;3244000000.0; ;-1.80677e-07
2026-08-05 11:35:51.635452;3246000000.0; ;-1.13622e-07
2026-08-05 11:35:52.483128;3248000000.0; ;-1.86266e-09
2026-08-05 11:35:53.317891;3250000000.0; ;-8.94074e-08
2026-08-05 11:35:54.161575;3252000000.0; ;-1.35974e-07
2026-08-05 11:35:55.007219;3254000000.0; ;-1.34111e-07
2026-08-05 11:35:55.829165;3256000000.0; ;-9.31327e-08
2026-08-05 11:35:56.676004;3258000000.0; ;-1.546e-07
2026-08-05 11:35:57.506752;3260000000.0; ;-1.63914e-07
2026-08-05 11:35:58.356228;3262000000.0; ;-2.90574e-07
2026-08-05 11:35:59.195847;3264000000.0; ;-2.96162e-07
2026-08-05 11:36:00.037975;3266000000.0; ;-1.546e-07
2026-08-05 11:36:00.880368;3268000000.0; ;-1.71364e-07
2026-08-05 11:36:01.715628;3270000000.0; ;-1.08034e-07
2026-08-05 11:36:02.562910;3272000000.0; ;-1.7509e-07
2026-08-05 11:36:03.379958;3274000000.0; ;-1.04309e-07
2026-08-05 11:36:04.233022;3276000000.0; ;-1.80677e-07
2026-08-05 11:36:05.059751;3278000000.0; ;-2.01167e-07
2026-08-05 11:36:05.899245;3280000000.0; ;-2.57047e-07
2026-08-05 11:36:06.733492;3282000000.0; ;-1.45287e-07
2026-08-05 11:36:07.581894;3284000000.0; ;-1.80677e-07
2026-08-05 11:36:08.430714;3286000000.0; ;-1.00583e-07
2026-08-05 11:36:09.274365;3288000000.0; ;-4.65664e-08
2026-08-05 11:36:10.102196;3290000000.0; ;-1.67639e-08
2026-08-05 11:36:10.951458;3292000000.0; ;-5.02916e-08
2026-08-05 11:36:11.794218;3294000000.0; ;-8.56821e-08
2026-08-05 11:36:12.630503;3296000000.0; ;3.16652e-08
2026-08-05 11:36:13.490250;3298000000.0; ;-3.72531e-08
2026-08-05 11:36:14.328980;3300000000.0; ;-1.09897e-07
2026-08-05 11:36:15.178463;3302000000.0; ;-8.00942e-08
2026-08-05 11:36:16.017222;3304000000.0; ;-9.6858e-08
2026-08-05 11:36:16.865333;3306000000.0; ;-8.00942e-08
2026-08-05 11:36:17.697804;3308000000.0; ;-6.5193e-08
2026-08-05 11:36:18.535092;3310000000.0; ;-1.22935e-07
2026-08-05 11:36:19.393497;3312000000.0; ;-1.35974e-07
2026-08-05 11:36:20.240764;3314000000.0; ;-8.56821e-08
2026-08-05 11:36:21.079307;3316000000.0; ;-1.41562e-07
2026-08-05 11:36:21.915748;3318000000.0; ;-1.58326e-07
2026-08-05 11:36:22.768100;3320000000.0; ;-1.78815e-07
2026-08-05 11:36:23.607845;3322000000.0; ;-8.38195e-08
2026-08-05 11:36:24.453264;3324000000.0; ;-8.38195e-08
2026-08-05 11:36:25.297633;3326000000.0; ;-8.00942e-08
2026-08-05 11:36:26.138156;3328000000.0; ;-1.28523e-07
2026-08-05 11:36:26.984611;3330000000.0; ;-5.02916e-08
2026-08-05 11:36:27.830299;3332000000.0; ;-7.26436e-08
2026-08-05 11:36:28.655730;3334000000.0; ;-1.13622e-07
2026-08-05 11:36:29.491382;3336000000.0; ;-5.02916e-08
2026-08-05 11:36:30.329600;3338000000.0; ;-8.56821e-08
2026-08-05 11:36:31.168866;3340000000.0; ;-1.1921e-07
2026-08-05 11:36:32.014763;3342000000.0; ;4.65664e-08
2026-08-05 11:36:32.842558;3344000000.0; ;-1.63914e-07
2026-08-05 11:36:33.699968;3346000000.0; ;-6.70557e-08
2026-08-05 11:36:34.536625;3348000000.0; ;0.0
2026-08-05 11:36:35.376209;3350000000.0; ;5.77422e-08
2026-08-05 11:36:36.217092;3352000000.0; ;-3.53905e-08
2026-08-05 11:36:37.059166;3354000000.0; ;2.60771e-08
2026-08-05 11:36:37.909327;3356000000.0; ;9.6858e-08
2026-08-05 11:36:38.757276;3358000000.0; ;-9.31328e-09
2026-08-05 11:36:39.604519;3360000000.0; ;9.12701e-08
2026-08-05 11:36:40.438074;3362000000.0; ;0.0
2026-08-05 11:36:41.280110;3364000000.0; ;1.50875e-07
2026-08-05 11:36:42.118140;3366000000.0; ;1.22935e-07
2026-08-05 11:36:42.947878;3368000000.0; ;0.0
2026-08-05 11:36:43.785975;3370000000.0; ;7.45064e-09
2026-08-05 11:36:44.625318;3372000000.0; ;9.49954e-08
2026-08-05 11:36:45.467705;3374000000.0; ;-3.53905e-08
2026-08-05 11:36:46.311659;3376000000.0; ;6.14677e-08
2026-08-05 11:36:47.150119;3378000000.0; ;8.75448e-08
2026-08-05 11:36:48.006947;3380000000.0; ;3.72531e-08
2026-08-05 11:36:48.847232;3382000000.0; ;2.60771e-08
2026-08-05 11:36:49.705742;3384000000.0; ;9.6858e-08
2026-08-05 11:36:50.532561;3386000000.0; ;2.23519e-08
2026-08-05 11:36:51.379626;3388000000.0; ;1.30386e-07
2026-08-05 11:36:52.215024;3390000000.0; ;8.56821e-08
2026-08-05 11:36:53.053383;3392000000.0; ;8.56821e-08
2026-08-05 11:36:53.897346;3394000000.0; ;1.26661e-07
2026-08-05 11:36:54.740475;3396000000.0; ;1.00583e-07
2026-08-05 11:36:55.585113;3398000000.0; ;1.1921e-07
2026-08-05 11:36:56.445094;3400000000.0; ;7.82316e-08
2026-08-05 11:36:57.285996;3402000000.0; ;9.49954e-08
2026-08-05 11:36:58.134825;3404000000.0; ;9.6858e-08
2026-08-05 11:36:58.980779;3406000000.0; ;1.09897e-07
2026-08-05 11:36:59.839399;3408000000.0; ;1.39699e-07
2026-08-05 11:37:00.666617;3410000000.0; ;1.62051e-07
2026-08-05 11:37:01.508005;3412000000.0; ;1.89991e-07
2026-08-05 11:37:02.351515;3414000000.0; ;2.42146e-07
2026-08-05 11:37:03.178405;3416000000.0; ;2.19793e-07
2026-08-05 11:37:04.010490;3418000000.0; ;1.22935e-07
2026-08-05 11:37:04.854840;3420000000.0; ;1.89991e-07
2026-08-05 11:37:05.688494;3422000000.0; ;1.30386e-07
2026-08-05 11:37:06.531079;3424000000.0; ;1.49013e-07
2026-08-05 11:37:07.379672;3426000000.0; ;1.35974e-07
2026-08-05 11:37:08.247962;3428000000.0; ;4.47037e-08
2026-08-05 11:37:09.088448;3430000000.0; ;2.01167e-07
2026-08-05 11:37:09.940911;3432000000.0; ;1.13622e-07
2026-08-05 11:37:10.799841;3434000000.0; ;6.33304e-08
2026-08-05 11:37:11.638746;3436000000.0; ;1.11759e-08
2026-08-05 11:37:12.482151;3438000000.0; ;3.16652e-08
2026-08-05 11:37:13.328898;3440000000.0; ;3.16652e-08
2026-08-05 11:37:14.178679;3442000000.0; ;-7.45063e-08
2026-08-05 11:37:15.017341;3444000000.0; ;-1.67639e-08
2026-08-05 11:37:15.874567;3446000000.0; ;-1.41562e-07
2026-08-05 11:37:16.721007;3448000000.0; ;-5.58796e-08
2026-08-05 11:37:17.557915;3450000000.0; ;-4.47037e-08
2026-08-05 11:37:18.400110;3452000000.0; ;-1.39699e-07
2026-08-05 11:37:19.241857;3454000000.0; ;-1.67639e-08
2026-08-05 11:37:20.087503;3456000000.0; ;-1.22935e-07
2026-08-05 11:37:20.928647;3458000000.0; ;-4.8429e-08
2026-08-05 11:37:21.769493;3460000000.0; ;-1.93716e-07
2026-08-05 11:37:22.599007;3462000000.0; ;-2.98025e-08
2026-08-05 11:37:23.452825;3464000000.0; ;-1.21073e-07
2026-08-05 11:37:24.298090;3466000000.0; ;-1.49013e-07
2026-08-05 11:37:25.142679;3468000000.0; ;-1.88128e-07
2026-08-05 11:37:25.994193;3470000000.0; ;-2.12342e-07
2026-08-05 11:37:26.831090;3472000000.0; ;-2.42146e-07
2026-08-05 11:37:27.674158;3474000000.0; ;-1.546e-07
2026-08-05 11:37:28.520382;3476000000.0; ;-1.67639e-07
2026-08-05 11:37:29.370441;3478000000.0; ;-1.88128e-07
2026-08-05 11:37:30.226078;3480000000.0; ;-2.51459e-07
2026-08-05 11:37:31.063877;3482000000.0; ;-5.40169e-08
2026-08-05 11:37:31.910622;3484000000.0; ;-1.11759e-07
2026-08-05 11:37:32.739989;3486000000.0; ;-1.11759e-07
2026-08-05 11:37:33.572810;3488000000.0; ;-3.53905e-08
2026-08-05 11:37:34.419046;3490000000.0; ;-6.70557e-08
2026-08-05 11:37:35.244812;3492000000.0; ;-1.7509e-07
2026-08-05 11:37:36.087807;3494000000.0; ;-4.65664e-08
2026-08-05 11:37:36.946462;3496000000.0; ;-1.56463e-07
2026-08-05 11:37:37.789312;3498000000.0; ;-6.5193e-08
2026-08-05 11:37:38.639341;3500000000.0; ;-2.1048e-07
2026-08-05 11:37:39.485460;3502000000.0; ;-2.55184e-07
2026-08-05 11:37:40.331108;3504000000.0; ;-2.1793e-07
2026-08-05 11:37:41.176429;3506000000.0; ;-2.45871e-07
2026-08-05 11:37:42.021656;3508000000.0; ;-2.06755e-07
2026-08-05 11:37:42.878313;3510000000.0; ;-3.94883e-07
2026-08-05 11:37:43.715165;3512000000.0; ;-3.66943e-07
2026-08-05 11:37:44.565108;3514000000.0; ;-4.02333e-07
2026-08-05 11:37:45.406515;3516000000.0; ;-2.47734e-07
2026-08-05 11:37:46.257249;3518000000.0; ;-2.62635e-07
2026-08-05 11:37:47.095941;3520000000.0; ;-3.05476e-07
2026-08-05 11:37:47.934861;3522000000.0; ;-3.46454e-07
2026-08-05 11:37:48.778072;3524000000.0; ;-2.71948e-07
2026-08-05 11:37:49.614954;3526000000.0; ;-2.83124e-07
2026-08-05 11:37:50.439692;3528000000.0; ;-3.40866e-07
